date,commits,filePath
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-edit-property-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-editor-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-fork-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-help-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-inspect-code-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-inspector-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-list-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-module-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-plan-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-plugin-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-program-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-remove-property-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-report-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-source-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-sys-info-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-template-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/icons/icons8-true-false-64.png
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/images/logos/logo.svg
Wed Jul 21 17:02:53 2021 +0300,       1,docs/assets/js/asciinema-player.js
Thu Mar 17 19:02:35 2022 +0300,       1,docs/assets/js/chat.js
Thu Mar 17 19:02:35 2022 +0300,       1,docs/assets/js/sidecar-1.5.0.js
Sun Apr 3 13:49:19 2022 +0300,       2,docs/book.json
Wed Apr 21 01:04:44 2021 +0300,       2,docs/contributing/README.md
Fri Dec 24 17:06:44 2021 +0300,       1,docs/contributing/_config.yml
Sun Jul 4 17:52:31 2021 +0300,       5,docs/contributing/info.md
Fri Apr 1 14:30:08 2022 +0300,       2,docs/contributors.json
Tue Apr 12 14:38:37 2022 +0300,       2,docs/hooks.py
Wed Apr 21 01:04:44 2021 +0300,       2,docs/links/README.md
Fri Dec 24 17:06:44 2021 +0300,       1,docs/links/_config.yml
Sun Apr 3 13:20:23 2022 +0300,       7,docs/links/info.md
Thu Jan 6 18:38:10 2022 +0300,       1,docs/mkdocs_macros/__init__.py
Sun Jan 9 13:33:03 2022 +0300,       1,docs/mkdocs_macros/__pycache__/__init__.cpython-39.pyc
Sun Jan 9 13:33:03 2022 +0300,       1,docs/mkdocs_macros/__pycache__/feature_stability_table.cpython-39.pyc
Thu Jan 6 18:38:10 2022 +0300,       1,docs/mkdocs_macros/feature_stability_table.py
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/checkbox-marked.svg
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/devices.svg
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/fdroid.svg
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/green-check.svg
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/green-cross.svg
Fri Mar 18 17:11:25 2022 +0300,       3,docs/overrides/.icons/kofi.svg
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/radiobox-marked.svg
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/red-check.svg
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/red-cross.svg
Thu Mar 17 19:02:35 2022 +0300,       2,docs/overrides/.icons/select-all.svg
Thu Mar 17 19:02:35 2022 +0300,       1,docs/overrides/404.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/404.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/base.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/breadcrumbs.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/home2.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/main2.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/main22.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/nav.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/searchbox.html
Tue Apr 12 14:44:09 2022 +0300,       1,docs/overrides/addons/toc.html
Tue Apr 12 14:09:12 2022 +0300,       1,docs/overrides/footer.html
Thu Feb 10 13:46:34 2022 +0300,       2,docs/overrides/home.html
Wed Mar 9 17:32:10 2022 +0300,       1,docs/overrides/main.html
Thu Feb 10 13:46:34 2022 +0300,       2,docs/overrides/partials/footer.html
Fri Dec 24 17:06:44 2021 +0300,       1,docs/patterns/README.md
Fri Dec 24 17:06:44 2021 +0300,       1,docs/patterns/_config.yml
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/abstract_factory.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/adapter.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/bridge.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/builder.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/chain_of_responsibilty.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/command.txt
Wed Jul 14 14:38:44 2021 +0300,       1,docs/patterns/composite.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/decorator.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/facade.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/factory.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/flyweight.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/interpeter.txt
Wed Jul 14 22:46:02 2021 +0300,       2,docs/patterns/iterator.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/mediator.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/memento.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/observer.txt
Wed Jul 14 22:46:02 2021 +0300,       2,docs/patterns/prototype.txt
Wed Jul 14 22:46:02 2021 +0300,       2,docs/patterns/proxy.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/singleton.txt
Thu Jul 22 01:12:41 2021 +0300,       3,docs/patterns/snippet-template.md
Wed Jul 14 22:46:02 2021 +0300,       2,docs/patterns/state.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/strategy.txt
Wed Jul 14 22:46:02 2021 +0300,       2,docs/patterns/template_method.txt
Wed Jul 14 22:46:02 2021 +0300,       1,docs/patterns/visitor.txt
Fri Dec 24 17:06:44 2021 +0300,       1,docs/reporting/README.md
Fri Dec 24 17:06:44 2021 +0300,       1,docs/reporting/_config.yml
Thu Jul 22 01:12:41 2021 +0300,       7,docs/reporting/bug_report.md
Thu Jul 22 01:12:41 2021 +0300,       7,docs/reporting/custom_report.md
Thu Jul 22 01:12:41 2021 +0300,       7,docs/reporting/feature_request_template.md
Wed Jul 21 17:02:53 2021 +0300,       6,docs/reporting/info.md
Thu Jul 22 01:12:41 2021 +0300,       7,docs/reporting/issue_template.md
Wed Jul 21 17:02:53 2021 +0300,       5,docs/reporting/pull_request_template.md
Tue Apr 12 14:09:12 2022 +0300,      17,docs/requirements.txt
Fri Mar 18 17:11:25 2022 +0300,       1,docs/tags/README.md
Fri Mar 18 17:11:25 2022 +0300,       1,docs/tags/_config.yml
Tue Mar 29 17:13:31 2022 +0300,       2,docs/tags/tags.md
Wed Apr 21 01:04:44 2021 +0300,       2,docs/units/README.md
Fri Dec 24 17:06:44 2021 +0300,       1,docs/units/_config.yml
Wed Jul 21 17:02:53 2021 +0300,       4,docs/units/design-patterns.md
Wed Jul 21 17:02:53 2021 +0300,       4,docs/units/scenarios.md
Wed Jul 21 17:02:53 2021 +0300,       4,docs/units/use-cases.md
Wed Apr 21 01:04:44 2021 +0300,       2,docs/user-guide/README.md
Fri Dec 24 17:06:44 2021 +0300,       1,docs/user-guide/_config.yml
Wed Jul 21 17:02:53 2021 +0300,       3,docs/user-guide/changelog.md
Wed Jul 21 17:02:53 2021 +0300,       5,docs/user-guide/code_of_conduct.md
Wed Jul 21 17:02:53 2021 +0300,       4,docs/user-guide/code_owners.md
Wed Jul 21 17:02:53 2021 +0300,       4,docs/user-guide/dependency.md
Wed Jul 21 17:02:53 2021 +0300,       4,docs/user-guide/faq.md
Wed Jul 21 17:02:53 2021 +0300,       3,docs/user-guide/getting-started.md
Wed Jul 21 17:02:53 2021 +0300,       7,docs/user-guide/troubleshooting.md
Wed Jul 21 17:02:53 2021 +0300,       6,docs/user-guide/upgrade.md
Tue Mar 29 17:13:31 2022 +0300,       2,docs/versions.json
Thu Mar 17 16:06:31 2022 +0000,       4,gh-md-toc
Sat Apr 16 17:59:11 2022 +0300,       1,hooks/pre-commit.js
Fri Feb 5 15:06:04 2021 +0300,       1,images/awesome.svg
Sun Jan 31 23:21:35 2021 +0000,       3,images/banner.png
Tue Mar 29 14:19:17 2022 +0000,       4,images/contributors.png
Mon Feb 1 14:11:47 2021 +0000,       2,images/icon.png
Sun Feb 7 14:26:35 2021 +0000,       5,images/opengraph-card.png
Tue Apr 19 20:08:41 2022 +0300,       2,java_patterns.egg-info/PKG-INFO
Wed Apr 13 18:20:41 2022 +0300,       1,java_patterns.egg-info/SOURCES.txt
Wed Apr 13 18:20:41 2022 +0300,       1,java_patterns.egg-info/dependency_links.txt
Wed Apr 13 18:20:41 2022 +0300,       1,java_patterns.egg-info/not-zip-safe
Wed Apr 13 18:20:41 2022 +0300,       1,java_patterns.egg-info/requires.txt
Wed Apr 13 18:20:41 2022 +0300,       1,java_patterns.egg-info/top_level.txt
Mon Aug 9 21:49:21 2021 +0300,       2,k8s/README.md
Fri Sep 3 23:40:14 2021 +0300,       9,k8s/backend/deployment.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/backend/hpa.yaml
Wed Aug 11 22:49:37 2021 +0300,       2,k8s/backend/job.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/backend/kustomization.yaml
Tue Sep 7 12:56:52 2021 +0300,       3,k8s/backend/service.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/common/namespace.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/common/reconciler-rbac.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/common/service-account.yaml
Tue Aug 10 12:20:20 2021 +0300,       3,k8s/kind.sh
Thu Apr 7 02:38:04 2022 +0300,       2,k8s/overlays/dev/kustomization.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/overlays/dev/labels.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/overlays/dev/namespace.yaml
Thu Apr 7 02:38:04 2022 +0300,       2,k8s/overlays/prod/kustomization.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/overlays/prod/labels.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/overlays/prod/namespace.yaml
Thu Apr 7 02:38:04 2022 +0300,       2,k8s/overlays/staging/kustomization.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/overlays/staging/labels.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/overlays/staging/namespace.yaml
Mon Aug 9 21:49:21 2021 +0300,       2,k8s/secure/backend/certificate.yaml
Tue Aug 10 12:20:20 2021 +0300,       5,k8s/secure/backend/deployment.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/secure/backend/hpa.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/secure/backend/service.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/secure/common/cluster-issuer.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/secure/common/config-map.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/secure/common/namespace.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/secure/common/reconciler-rbac.yaml
Mon Aug 9 14:40:00 2021 +0300,       1,k8s/secure/common/service-account.yaml
Thu Mar 31 16:53:14 2022 +0300,       3,lerna.json
Fri Jul 2 18:56:18 2021 +0300,       1,lgtm.yml
Sun Apr 17 18:25:22 2022 +0300,       2,lint-staged.config.js
Thu Aug 5 09:33:57 2021 +0300,       2,lychee.toml
Tue Apr 19 20:08:41 2022 +0300,       8,makefiles/common.mk
Thu Mar 17 19:02:35 2022 +0300,       1,material-colors.yml
Wed Apr 13 18:20:41 2022 +0300,      42,mkdocs.yml
Tue Apr 19 12:17:28 2022 +0300,       1,nodemon.json
Fri Sep 3 07:53:42 2021 +0300,       9,okteto-pipeline.yml
Sun Sep 5 09:13:23 2021 +0300,       7,okteto.yml
Sat Sep 11 03:17:00 2021 +0300,       6,okteto/deployment.yaml
Tue Apr 19 20:08:41 2022 +0300,      70,package.json
Sun Apr 10 08:14:48 2022 +0300,       1,packages/changelog/.codeclimate.yml
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/.env-cmdrc.json
Wed Mar 30 15:14:02 2022 +0300,       2,packages/changelog/.gitignore
Thu Apr 7 18:59:44 2022 +0300,       1,packages/changelog/.solidarity
Fri Apr 1 14:30:08 2022 +0300,       2,packages/changelog/LICENSE_TEMPLATE.txt
Sat Apr 16 17:59:11 2022 +0300,       1,packages/changelog/README.md
Sat Apr 9 15:05:26 2022 +0300,       1,packages/changelog/api-extractor.json
Fri Apr 8 18:33:51 2022 +0300,       1,packages/changelog/bundlesize.config.json
Tue Apr 19 12:17:28 2022 +0300,       6,packages/changelog/debug.json
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/coverage.html
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/ionicons.eot
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/ionicons.svg
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/ionicons.ttf
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/ionicons.woff
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/ionicons.woff2
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-300.eot
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-300.svg
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-300.ttf
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-300.woff
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-300.woff2
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-700.eot
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-700.svg
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-700.ttf
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-700.woff
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-700.woff2
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-italic.eot
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-italic.svg
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-italic.ttf
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-italic.woff
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-italic.woff2
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-regular.eot
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-regular.svg
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-regular.ttf
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-regular.woff
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/fonts/roboto-v15-latin-regular.woff2
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/graph/dependencies.svg
Thu Mar 31 13:45:02 2022 +0000,       4,packages/changelog/docs/images/compodoc-vectorise-inverted.png
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/images/compodoc-vectorise-inverted.svg
Thu Mar 31 13:45:02 2022 +0000,       4,packages/changelog/docs/images/compodoc-vectorise.png
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/images/compodoc-vectorise.svg
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/images/coverage-badge-documentation.svg
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/images/favicon.ico
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/index.html
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/compodoc.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/lazy-load-graphs.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/EventDispatcher.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/bootstrap-native.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/clipboard.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/custom-elements-es5-adapter.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/custom-elements.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/d3.v3.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/deep-iterator.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/es6-shim.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/htmlparser.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/innersvg.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/lit-html.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/prism.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/promise.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/svg-pan-zoom.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/tablesort.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/tablesort.number.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/vis.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/libs/zepto.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/menu-wc.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/menu-wc_es5.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/menu.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/routes.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/search/lunr.min.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/search/search-lunr.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/search/search.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/search/search_index.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/sourceCode.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/svg-pan-zoom.controls.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/tabs.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/js/tree.js
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/miscellaneous/functions.html
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/miscellaneous/variables.html
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/modules.html
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/properties.html
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/bootstrap-card.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/bootstrap.min.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/compodoc.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/dark.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/ionicons.min.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/laravel.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/material.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/original.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/postmark.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/prism.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/readthedocs.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/reset.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/stripe.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/style.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/tablesort.css
Tue Mar 29 19:29:24 2022 +0300,       1,packages/changelog/docs/styles/vagrant.css
Sun Apr 17 18:25:22 2022 +0300,       2,packages/changelog/etc/changelog.api.md
Tue Apr 19 20:08:41 2022 +0300,       8,packages/changelog/jest.config.js
Fri Apr 1 14:30:08 2022 +0300,       3,packages/changelog/jest/jest-env-setup.js
Fri Apr 1 14:30:08 2022 +0300,       3,packages/changelog/jest/jest-global-setup.js
Fri Apr 1 14:30:08 2022 +0300,       3,packages/changelog/jest/jest-global-teardown.js
Fri Apr 1 14:30:08 2022 +0300,       3,packages/changelog/jest/jest-setup.js
Tue Apr 19 12:17:28 2022 +0300,       1,packages/changelog/jest/jest-test-sequencer.js
Sun Apr 17 18:25:22 2022 +0300,       2,packages/changelog/jest/mocks/jest-file-mock.js
Wed Apr 13 18:51:47 2022 +0300,       1,packages/changelog/jest/reporters/json-reporter.js
Sun Apr 17 18:25:22 2022 +0300,       2,packages/changelog/jest/transformers/jest-css-transform.js
Tue Apr 19 20:08:41 2022 +0300,       1,packages/changelog/jest/transformers/jest-html-transform.js
